"Precinct Shelby Township, Precinct 14","Michael Flynn
Republican","Frank Penna
Republican","John Snider
Republican","Tracy Murray
Republican","Peter Muzyk
Republican","Alice Boltryk
Republican","Roman Galka
Republican","Total Votes Cast"
Totals,263,239,214,211,196,184,149,"1,456"

