"Precinct Sterling Heights City, Precinct 2","Barbara A. Bulic
Republican","Ted Bazydlo
Republican","Janusz Marczewski
Republican","Grazyna Galeczka
Republican","Total Votes Cast"
Totals,144,134,124,115,517

