"Precinct Clinton Township, Precinct 46","Patricia M. Hornung
Democratic","Anthony Cardamone
Democratic","Sherman Cottingham
Democratic","Clemmie M. Swoope
Democratic","Total Votes Cast"
Totals,386,358,353,335,"1,432"

