"Precinct Washington Township, Precinct 8","Duane Nieman
Republican","Sheryl L. Melling
Republican","Margaret A. Dulz
Republican","Elizabeth Madej
Republican","Total Votes Cast"
Totals,272,263,252,246,"1,033"

