"Precinct Bruce Township, Precinct 2","Lisa McClain
Republican","Richard Staniszewski
Republican","Joseph Janosky
Republican","Michael McClain
Republican","Celina Jasinski
Republican","Lenore Kurek
Republican","Charles D. Shelton
Republican","Dorothy Kay Barrera Weil
Republican","Carolyn Schell
Republican","Mitchell D. McClain
Republican","Barak J. Henderson
Republican","Total Votes Cast"
Totals,345,272,246,204,193,192,189,187,186,167,116,"2,297"

