"Precinct Sterling Heights City, Precinct 5","Sandy Wheeler
Republican","Norbert Golembiewski
Republican","Rosemary A. Grzywacz
Republican","Roy Wilson
Republican","Jean Uhl
Republican","Halina Przybyl
Republican","Total Votes Cast"
Totals,149,143,126,121,78,52,669

