"Precinct Macomb Township, Precinct 27","Lisa McFarland
Republican","Leanne Fisk
Republican","Mark Douglas McFarland
Republican","Tammie Louise Schwartz
Republican","Ann M. Smith
Republican","Michael Eugene Smith
Republican","Witold J. Palinski
Republican","Total Votes Cast"
Totals,194,169,167,151,150,146,138,"1,115"

