"Precinct Shelby Township, Precinct 23","Barb Matoski
Republican","Stanley Grot
Republican","Sylvia Grot
Republican","David Grot
Republican","Daniel Grot
Republican","Jacob Grot
Republican","Total Votes Cast"
Totals,444,381,349,346,343,338,"2,201"

