"Precinct Macomb Township, Precinct 29","Paul Zalenski
Republican","Thomas Gorzelski
Republican","Adam Kusmierczyk
Republican","Steven Stoll
Republican","Total Votes Cast"
Totals,138,113,109,98,458

