"Precinct Macomb Township, Precinct 12","Kurt Broadbridge
Republican","Catherine Smith
Republican","Scott Ryan Czasak
Republican","Arzo F. Smith
Republican","Total Votes Cast"
Totals,226,219,203,187,835

