"Precinct Mount Clemens City, Precinct 1","Rashidah A. Hammond
Democratic","Raymond White Jr.
Democratic","Stephanie L. Wellington
Democratic","J. Lester Nichols
Democratic","Total Votes Cast"
Totals,242,109,91,34,476

