"Precinct Shelby Township, Precinct 1","Vito Pianello
Republican","Christine Sprock
Republican","Kenny Hanna
Republican","Diana Myroniuk
Republican","Donna Shurish
Republican","Gustaw N. Pikula
Republican","Total Votes Cast"
Totals,385,368,351,320,317,314,"2,055"

