"Precinct Shelby Township, Precinct 28","Richard Kolasinski
Republican","Barbara Kolasinski
Republican","Susan Ann Stier
Republican","Tammy L. Thoel
Republican","Total Votes Cast"
Totals,317,305,300,282,"1,204"

