"Precinct Warren City, Precinct 22","Peter Fuciarelli
Republican","Corinne Aguilar
Republican","Joseph Sciortino
Republican","Tom Bak
Republican","Ireneusz P. Bak
Republican","Total Votes Cast"
Totals,149,146,139,79,38,551

