"Precinct Sterling Heights City, Precinct 26","Sandra C. Johns
Republican","Horace Thomas Johns
Republican","Hannah Osantowske
Republican","Mark Tor
Republican","Total Votes Cast"
Totals,199,186,171,143,699

