"Precinct Shelby Township, Precinct 4","Deborah A. Wasilewski
Republican","Marsha Beaubien
Republican","Gerald Dudek
Republican","Karen Henry
Republican","Jarek Rumin
Republican","Total Votes Cast"
Totals,213,208,200,199,112,932

