"Precinct Sterling Heights City, Precinct 30","Paul M. Smith
Republican","Andy Pawlus
Republican","Jeanne Schabath-Lewis
Republican","Moira Smith
Republican","Total Votes Cast"
Totals,68,56,48,45,217

