"Precinct Shelby Township, Precinct 7","James L. Carabelli
Republican","John Vermeulen
Republican","Grant G. Golasa
Republican","Raquel R. Moore
Republican","Diane M. Malczyk
Republican","Patricia Lloyd
Republican","Allan Watson Jr.
Republican","Total Votes Cast"
Totals,370,262,261,108,86,78,58,"1,223"

