"Precinct Mount Clemens City, Precinct 6","Mary Dubay
Democratic","Kathy Allison Banks
Democratic","Jennifer Nowaczok-Miller
Democratic","Judy S. Buckay
Democratic","Anthony L. Whitehorn Sr.
Democratic","Total Votes Cast"
Totals,317,304,276,218,148,"1,263"

