"Precinct Macomb Township, Precinct 14","Daryl L. Smith
Republican","Cheryl Wolf
Republican","Anna Grzesiak
Republican","Kris Grzesiak
Republican","Zbig Skorupski
Republican","Total Votes Cast"
Totals,224,216,196,190,125,951

