"Precinct Shelby Township, Precinct 17","John Dziwanowski
Republican","Richard M. Johnson
Republican","Karen Elyas
Republican","David B. Viar
Republican","Roman Marian Fiskiewicz
Republican","Honorata A. Ratajczyk
Republican","Genowefa Zak
Republican","Total Votes Cast"
Totals,244,241,225,223,194,158,131,"1,416"

