"Precinct Macomb Township, Precinct 20","James A. Coburn
Republican","Aaron Tuckfield
Republican","Alvin Thomas
Republican","Jozef Madurski
Republican","Ryszard Nytko
Republican","Total Votes Cast"
Totals,195,174,150,141,85,745

