"Precinct Washington Township, Precinct 6","Don Brown
Republican","Lisa Damon
Republican","Angelo Lanni
Republican","David Elya
Republican","Christine Comaty
Republican","David Comaty
Republican","Total Votes Cast"
Totals,475,358,352,346,335,334,"2,200"

