"Precinct Shelby Township, Precinct 29","Lisa Mankiewicz
Republican","Duncan M. Carswell
Republican","Stanley Krolczyk
Republican","Josephine Krolczyk
Republican","Mary T. Lorenc
Republican","Antoni Lorenc
Republican","Wesley Magda
Republican","Total Votes Cast"
Totals,135,108,100,96,90,72,60,661

