"Precinct Washington Township, Precinct 2","Nancy D. Ponkowski
Republican","Michael Hammer
Republican","Dale A. Wells
Republican","Lewis J. Soldatek
Republican","Keith E. Vohwinkel
Republican","Betsiann Vohwinkel
Republican","Total Votes Cast"
Totals,380,369,331,317,264,219,"1,880"

