"Precinct Sterling Heights City, Precinct 27","Eric J. Briskey II
Republican","Dominik Wilkiewicz
Republican","Joanna Brzozka
Republican","Mariusz Brzozka
Republican","Total Votes Cast"
Totals,189,180,143,65,577

