"Precinct Warren City, Precinct 54","Gus Ghanam
Republican","Michelle Smith
Republican","Cecil D. St. Pierre, Jr.
Republican","Robert B. Michals
Republican","Total Votes Cast"
Totals,162,156,155,135,608

