"Precinct Shelby Township, Precinct 24","Lisa Casali
Republican","Rick Stathakis
Republican","Lori Mabee
Republican","Scott Harbaugh
Republican","Mario Bielawski
Republican","Kris Stepien
Republican","Mary Butch
Republican","Total Votes Cast"
Totals,609,582,393,373,359,346,300,"2,962"

