"Precinct Shelby Township, Precinct 18","Stanley Dobrzynski
Republican","Barb Petrykowski
Republican","Les Petrykowski
Republican","Janet M. Sheeran
Republican","Lev Montgomery
Republican","Barbara M. Walkaus
Republican","Total Votes Cast"
Totals,183,142,132,130,128,120,835

