"Precinct Sterling Heights City, Precinct 34","George Rakowiecki
Republican","Don VanSyckel
Republican","Barbara A. VanSyckel
Republican","Karin Green
Republican","Roger Lonsway
Republican","Jay M. Robb
Republican","Total Votes Cast"
Totals,177,170,167,154,149,145,962

