"Precinct Shelby Township, Precinct 16","Rob Huth
Republican","Christopher DiFiore
Republican","James Scott Davidson
Republican","James A. Mattison
Republican","Michael Ward
Republican","Mark Miga
Republican","Total Votes Cast"
Totals,406,364,350,348,345,321,"2,134"

