"Precinct Shelby Township, Precinct 13","Mark E. Ollila
Republican","Elizabeth Ann Curell
Republican","James Scott Bailey
Republican","John D. Curell
Republican","Jason Scott Bailey
Republican","Total Votes Cast"
Totals,128,123,91,81,70,493

