"Precinct Shelby Township, Precinct 22","Douglas C. Wozniak
Republican","Lynn M. Wilhelm
Republican","Stanley Krol
Republican","Stephen A. Schmidt
Republican","Mark Jablecki
Republican","Dennis M. Nabor
Republican","Michael Mync
Republican","Irena Jablecki
Republican","Total Votes Cast"
Totals,545,407,384,358,335,330,308,272,"2,939"

