"Precinct Macomb Township, Precinct 16","Matthew Tepper
Republican","Rosanne Kujawski
Republican","Dawn M. Winter
Republican","Peter J. Yasoni
Republican","John A. Winter
Republican","Total Votes Cast"
Totals,269,244,236,209,188,"1,146"

