"Precinct Shelby Township, Precinct 12","Sara Demick
Republican","Diana Drakulich Burton
Republican","Kelly Smither
Republican","Harry Vincent Burton Jr.
Republican","Total Votes Cast"
Totals,192,174,168,153,687

