"Precinct Sterling Heights City, Precinct 6","Peter John Meyer
Republican","Joseph M. Deschryver
Republican","Ronald W. Michals
Republican","Pawel Zdzieblowski
Republican","Total Votes Cast"
Totals,101,83,79,44,307

