"Precinct Washington Township, Precinct 7","Kathleen Fredal
Republican","Darlene C. Ziolkowski
Republican","Julie Garon
Republican","George Sokolowski
Republican","Maria Lalewicz
Republican","Jerry Sokolowski
Republican","Zbigniew Lalewicz
Republican","Total Votes Cast"
Totals,323,310,299,295,293,265,197,"1,982"

