"Precinct Clinton Township, Precinct 18","Garry F. Mudge
Republican","Carolyn Jean Mudge
Republican","Jane M. Borse
Republican","Linda Sharlow
Republican","Total Votes Cast"
Totals,108,89,79,79,355

