"Precinct Shelby Township, Precinct 30","Gayle E. Stewart
Republican","Barb Lebioda
Republican","Debra Ringle
Republican","Renata Olejnik
Republican","Krystyna Sznitka
Republican","Ryszard Sznitka
Republican","Danuta Zaleska-Olejnik
Republican","Total Votes Cast"
Totals,170,161,159,124,75,70,67,826

