"Precinct Sterling Heights City, Precinct 29","Mark Kopczynski
Republican","Grace Kopczynski
Republican","Aneta Wywrocki
Republican","Dora L. Mattucci
Republican","Total Votes Cast"
Totals,164,150,110,107,531

