"Precinct Washington Township, Precinct 5","Cindy Ann Olsen
Republican","Richard Obrecht
Republican","Rachel Eichhorst
Republican","Chris Hurd
Republican","Ted Hurd
Republican","John Norman Riske
Republican","Bradley L. Reinis
Republican","Carrie L. Werkman-Reinis
Republican","Total Votes Cast"
Totals,354,323,297,286,266,257,251,251,"2,285"

