1009	Republican Primary	United States Senator 6-Year Term	State of Michigan
1008	Democratic Primary	United States Senator 6-Year Term	State of Michigan
1011	Republican Primary	Representative in Congress 2-Year Term	Congressional District 9
1010	Democratic Primary	Representative in Congress 2-Year Term	Congressional District 9
1013	Republican Primary	Representative in Congress 2-Year Term	Congressional District 10
1012	Democratic Primary	Representative in Congress 2-Year Term	Congressional District 10
1015	Republican Primary	Representative in State Legislature 2-Year Term	District 18
1014	Democratic Primary	Representative in State Legislature 2-Year Term	District 18
1017	Republican Primary	Representative in State Legislature 2-Year Term	District 22
1016	Democratic Primary	Representative in State Legislature 2-Year Term	District 22
1019	Republican Primary	Representative in State Legislature 2-Year Term	District 24
1018	Democratic Primary	Representative in State Legislature 2-Year Term	District 24
1021	Republican Primary	Representative in State Legislature 2-Year Term	District 25
1020	Democratic Primary	Representative in State Legislature 2-Year Term	District 25
1023	Republican Primary	Representative in State Legislature 2-Year Term	District 28
1022	Democratic Primary	Representative in State Legislature 2-Year Term	District 28
1025	Republican Primary	Representative in State Legislature 2-Year Term	District 30
1024	Democratic Primary	Representative in State Legislature 2-Year Term	District 30
1027	Republican Primary	Representative in State Legislature 2-Year Term	District 31
1026	Democratic Primary	Representative in State Legislature 2-Year Term	District 31
1029	Republican Primary	Representative in State Legislature 2-Year Term	District 32
1028	Democratic Primary	Representative in State Legislature 2-Year Term	District 32
1031	Republican Primary	Representative in State Legislature 2-Year Term	District 33
1030	Democratic Primary	Representative in State Legislature 2-Year Term	District 33
1033	Republican Primary	Representative in State Legislature 2-Year Term	District 36
1032	Democratic Primary	Representative in State Legislature 2-Year Term	District 36
1035	Republican Primary	Prosecuting Attorney 4-Year Term	Macomb County
1034	Democratic Primary	Prosecuting Attorney 4-Year Term	Macomb County
1037	Republican Primary	Sheriff 4-Year Term	Macomb County
1036	Democratic Primary	Sheriff 4-Year Term	Macomb County
1039	Republican Primary	Clerk-Register of Deeds 4-Year Term	Macomb County
1038	Democratic Primary	Clerk-Register of Deeds 4-Year Term	Macomb County
1041	Republican Primary	County Treasurer 4-Year Term	Macomb County
1040	Democratic Primary	County Treasurer 4-Year Term	Macomb County
1043	Republican Primary	Public Works Commissioner 4-Year Term	Macomb County
1042	Democratic Primary	Public Works Commissioner 4-Year Term	Macomb County
1045	Republican Primary	County Commissioner 2-Year Term	District 1
1044	Democratic Primary	County Commissioner 2-Year Term	District 1
1047	Republican Primary	County Commissioner 2-Year Term	District 2
1046	Democratic Primary	County Commissioner 2-Year Term	District 2
1154	Republican Primary	County Commissioner 2-Year Term	District 3
1048	Democratic Primary	County Commissioner 2-Year Term	District 3
1050	Republican Primary	County Commissioner 2-Year Term	District 4
1049	Democratic Primary	County Commissioner 2-Year Term	District 4
1052	Republican Primary	County Commissioner 2-Year Term	District 5
1051	Democratic Primary	County Commissioner 2-Year Term	District 5
1054	Republican Primary	County Commissioner 2-Year Term	District 6
1053	Democratic Primary	County Commissioner 2-Year Term	District 6
1056	Republican Primary	County Commissioner 2-Year Term	District 7
1055	Democratic Primary	County Commissioner 2-Year Term	District 7
