"Precinct Sterling Heights City, Precinct 45","Marc J. Deluca
Republican","Mark Fredal
Republican","Rita Harl
Republican","Jerry Grzelak
Republican","Maria Grzelak
Republican","Total Votes Cast"
Totals,231,191,151,138,133,844

