"Precinct Warren City, Precinct 51","Michael E. McCarthy
Republican","S.M. Rutkowski
Republican","Martha McCarthy
Republican","Lynn C. Von Hatten
Republican","Genowefa Bak
Republican","Total Votes Cast"
Totals,209,196,193,141,60,799

