"Precinct Shelby Township, Precinct 25","Nicholas Rubello
Republican","Jeff Yeager
Republican","Irena Lewandowski
Republican","Louise Smith
Republican","Chris Shara
Republican","Total Votes Cast"
Totals,257,248,231,201,193,"1,130"

