"Precinct Washington Township, Precinct 4","Patricia M. Warwick
Republican","Mike Kaminskas
Republican","Matthew R. Hutnick
Republican","Jaime Bensette
Republican","Gaylene B. Hunter
Republican","Natasha Hargitay
Republican","Cecilia Simonsen
Republican","Total Votes Cast"
Totals,187,186,185,164,147,129,127,"1,125"

