"Precinct St. Clair Shores City, Precinct 1","Peter M. Torrice
Republican","Joanne Hopkins-Lucia
Republican","Marilyn Lackey
Republican","Barbara Jean Torrice
Republican","Total Votes Cast"
Totals,309,305,295,292,"1,201"

