"Precinct Macomb Township, Precinct 9","Jesse Stanczak
Republican","Susan K. Kennedy
Republican","Arthur G. Kennedy
Republican","Krystyna Blarowski
Republican","Frank Blarowski
Republican","Total Votes Cast"
Totals,171,124,123,119,118,655

