"Precinct Shelby Township, Precinct 2","John K. Hubel
Republican","Tom Szynski
Republican","Darlene J. Doetzel
Republican","Andrew Gammicchia
Republican","Carolyn Gammicchia
Republican","Total Votes Cast"
Totals,303,299,279,250,238,"1,369"

