"Precinct Sterling Heights City, Precinct 24","Matthew Ryan
Republican","Jackie Ryan
Republican","Richard Paraventi
Republican","Linda Rymill
Republican","Marian Strzelczyk
Republican","Bogumil Solecki
Republican","Total Votes Cast"
Totals,86,80,75,50,40,29,360

