"Precinct St. Clair Shores City, Precinct 6","Laurel Jay Bassett
Democratic","Beverly Perry
Democratic","Mona Jean Copeland
Democratic","Peggy Fisk
Democratic","Total Votes Cast"
Totals,349,346,335,326,"1,356"

