"Precinct Macomb Township, Precinct 32","Frank Cusumano
Republican","George Kurzatkowski
Republican","Julianne Cusumano
Republican","Barbara Slominski
Republican","Arnold Slominski
Republican","Total Votes Cast"
Totals,204,185,147,115,111,762

