"Precinct Chocolay Charter Township Precinct 1","John L. Trudeau
Republican","Nick Smaby
Republican",Write-In,"Total Votes Cast",Undervotes/Overvotes,"Total Ballots Cast","Registered Voters"
Totals,200,175,5,380,452,832,"2,526"

