"Precinct Forsyth Township Precinct 1","Joanne M. Wilcox
Democratic","James Alderson
Democratic","Madeleine Prout
Democratic","Total Votes Cast","Total Ballots Cast","Registered Voters"
Totals,334,319,312,965,904,"2,495"

