"Precinct City of Marquette Precinct 2","Rich Rossway
Republican","Stephen Swentik
Republican",Write-In,"Total Votes Cast",Undervotes/Overvotes,"Total Ballots Cast","Registered Voters"
Totals,135,131,2,388,402,790,"2,148"

