"Precinct Shelby Township, Precinct 17","Lisa Mankiewicz
Republican","John Dziwanowski
Republican","Karen Potchynok-Lund
Republican","Jacob Souro
Republican","Total Votes Cast"
Totals,148,133,123,115,519

