"Precinct Clinton Township, Precinct 25","Kim Meltzer
Republican","Catherine Kirk
Republican","Stephen Dinka
Republican","Larry O'Grady
Republican","Timothy Berlin
Republican","Justin Kirk
Republican","Riley Batarseh
Republican","Total Votes Cast"
Totals,180,68,59,52,49,35,14,457

