"Precinct Clinton Township, Precinct 3","Fred L. Gibson Jr.
Republican","William Ernest Susick
Republican","David W. Brubaker
Republican","Austin Strolis
Republican","Total Votes Cast"
Totals,178,81,79,74,412

