"Precinct Sterling Heights City, Precinct 13","Barbara VanSyckel
Republican","Don VanSyckel
Republican","Roger A. Lonsway
Republican","Andrea Van Dyke
Republican","George Rakowiecki
Republican","Pamela Pfeuffer
Republican","Amera Mattia
Republican","Louise R. Truan
Republican","Total Votes Cast"
Totals,157,152,90,80,75,47,37,34,672

