"Precinct Warren City, Precinct 49","Cecil D. St. Pierre, Jr.
Republican","Gus Ghanam
Republican","Claudia Frenette
Republican","Sylvia Ross
Republican","Edward Horn
Republican","Total Votes Cast"
Totals,124,121,79,64,60,448

