"Precinct Sterling Heights City, Precinct 11","Paul Manni
Republican","Steven A. Gadzinski
Republican","Kyle Schimeck
Republican","Sanaa Elias
Republican","Total Votes Cast"
Totals,226,212,141,121,700

