"Precinct Chesterfield Township, Precinct 5","Jacky Eubanks
Republican","Susan Parsell
Republican","Alyssa Marine
Republican","John Eubanks
Republican","Kathy A. Eubanks
Republican","Total Votes Cast"
Totals,207,158,143,140,123,771

