"Precinct Sterling Heights City, Precinct 27","Jason P. Griswold
Republican","Nora Zabowski
Republican","Fred Schuessler
Republican","Michael A. Moreau
Republican","Judy L. Moreau
Republican","Donna Nivelt
Republican","Henry Nivelt
Republican","Total Votes Cast"
Totals,156,116,93,79,71,34,31,580

