"Precinct Clinton Township, Precinct 23","Paul Joseph Schorsch
Republican","Lawrence Rocca
Republican","Karen Delicata
Republican","Dan Kress
Republican","Ronald J. Chuhran
Republican","David Goldstein
Republican","Sheila Goldstein
Republican","Total Votes Cast"
Totals,204,178,141,120,86,72,72,873

